budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
75000000,Action Adventure Comedy Thriller,en,116.0,5.0,Ron Shelton,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Horror Thriller,en,92.0,5.5,Tom Holland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
24000000,Comedy Drama,en,124.0,5.7,Ron Shelton,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
43000000,Drama Horror Mystery Thriller,en,104.0,6.4,Iain Softley,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
15000000,Thriller Drama,en,94.0,4.5,Paul Schrader,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
50000000,Comedy Family Adventure Fantasy Romance,en,101.0,5.1,Angela Robinson,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
25000000,Action Crime Mystery Thriller,en,110.0,6.0,James Foley,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
225000,Foreign Documentary,en,86.0,6.9,Tom Putnam,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
165000000,Adventure Animation Family Fantasy,en,100.0,6.4,Robert Zemeckis,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
140000000,Action Thriller Science Fiction Adventure,en,151.0,6.4,Michael Bay,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
32000000,Drama Romance,en,101.0,6.7,Wayne Kramer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
110000000,Action Drama Thriller,en,114.0,6.0,Brad Peyton,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
12000000,Comedy,en,108.0,5.7,Spike Lee,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama,en,120.0,2.8,Rohit Jagessar,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Comedy Romance,en,97.0,4.7,Tom DiCillo,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
25485000,History Action Drama Adventure War,en,144.0,6.9,Richard Fleischer,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
9000000,Action Science Fiction Comedy,en,91.0,5.7,Stewart Raffill,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
20000000,Family Animation,en,88.0,5.3,Ben Gluck,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
140000000,Action Comedy Crime Thriller,en,91.0,6.1,Brett Ratner,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Action Comedy,en,88.0,6.3,Akiva Schaffer,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Drama Comedy,en,122.0,6.3,John Madden,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary Drama History,ar,88.0,7.8,Jehane Noujaim,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
50000000,Action Adventure Science Fiction Thriller,en,97.0,3.9,Andrzej Bartkowiak,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
1596010,Horror,en,75.0,6.9,Guy Maddin,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,Horror,en,0.0,2.0,Dylan Bank,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
20000000,Drama,en,118.0,6.8,Angelo Pizzo,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
28000000,Comedy,en,105.0,6.4,Jon Turteltaub,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
25000000,Drama Horror Mystery Thriller,en,107.0,5.2,Wes Craven,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
15000,Horror Mystery,en,86.0,5.9,Oren Peli,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
15000000,Comedy Science Fiction,en,132.0,7.5,Terry Gilliam,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
5000000,Western,it,175.0,8.1,Sergio Leone,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
25000000,Crime Action Thriller,cn,100.0,6.5,Teddy Chan,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Drama,es,148.0,7.0,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
25000000,Adventure Family Fantasy,en,109.0,6.7,Walter Murch,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4000000,Comedy Drama Romance,en,103.0,5.7,Edward Burns,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
5000000,Horror Thriller,en,96.0,6.5,Chuck Russell,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
8000000,Adventure Drama Thriller,en,126.0,7.0,John Sayles,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Comedy Drama Family,en,112.0,6.1,Malcolm D. Lee,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
145000000,Adventure Action Fantasy,en,112.0,5.2,Rob Cohen,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
35000000,Action Drama Thriller Crime,en,110.0,5.5,David Ayer,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
200000000,Action Adventure Fantasy,en,127.0,6.7,Sam Raimi,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5000000,Horror Thriller,en,88.0,5.0,Joe Chappelle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
82000000,Science Fiction,en,123.0,5.7,Roger Spottiswoode,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
80000000,Action History War,en,132.0,6.8,John Dahl,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
23000000,Romance Science Fiction Drama,en,126.0,7.9,Spike Jonze,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1
30000000,Drama Mystery Romance Thriller,en,114.0,6.7,Paul McGuigan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
35000000,Drama,en,126.0,6.8,Niki Caro,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28000000,Drama Comedy,en,119.0,6.0,Jay Roach,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4000000,Comedy Drama Romance,en,104.0,6.7,Steven Shainberg,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
9000000,Comedy Romance,en,97.0,4.5,Meiert Avis,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
20000000,Crime Drama Thriller,en,95.0,6.3,Mike Barker,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
25000000,Action Adventure Drama Romance,sv,139.0,6.4,Peter Flinth,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
5000000,Drama Comedy Music,en,110.0,7.4,Stephen Daldry,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
14000000,Comedy,en,87.0,5.5,Josh Schwartz,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
4700000,Horror,en,101.0,5.9,Tobe Hooper,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
2500000,Comedy Action Drama,en,96.0,6.6,James Gunn,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
10000000,Comedy Drama,en,96.0,6.1,Derrick Borte,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
20000000,Comedy,en,100.0,6.3,Jon Lucas,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
500000,Horror Science Fiction Thriller,en,80.0,5.5,Paul Fox,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
30000000,Adventure Drama Action History War,zh,125.0,5.0,Jackie Chan,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
63000000,Comedy Crime Science Fiction,en,94.0,5.9,Jay Roach,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
25000000,Action Crime Drama,en,101.0,5.8,Andrzej Bartkowiak,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Family,en,90.0,5.5,Jonathan Lynn,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
100000000,Drama History Thriller,en,138.0,6.1,Kathryn Bigelow,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
20000000,Family Animation Adventure,en,72.0,5.6,Steve Trenbirth,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3500000,Action Drama Thriller,en,92.0,5.3,Mark Young,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
35000000,Crime Drama Thriller,en,127.0,7.4,Mike Newell,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
750000,Drama,it,107.0,7.6,Bernardo Bertolucci,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
68000000,Thriller Action Romance Science Fiction Adventure,en,116.0,5.9,Phillip Noyce,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,1
20000000,History Drama,en,128.0,7.1,Gus Van Sant,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
5000000,Horror,en,104.0,6.3,Mike Flanagan,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
40000000,Fantasy Action Science Fiction Thriller Horror,en,94.0,4.9,Colin Strause,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,1
0,Drama Comedy,en,75.0,7.0,Michael Kang,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10,Drama Action Comedy Crime,en,102.0,6.1,Julian Gilbey,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
39000000,Animation Comedy Family,en,87.0,6.6,Tim Burton,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
75000000,Action Comedy Crime Romance,en,123.0,6.2,Barry Levinson,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
33000000,Action Adventure Thriller,en,91.0,4.7,Tsui Hark,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Science Fiction Drama,en,106.0,7.5,Mike Cahill,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
2000000,Drama,en,134.0,7.6,Robert Rossen,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26000000,Action Crime Drama Western,en,127.0,7.1,Lawrence Kasdan,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
38000000,Drama Mystery,en,106.0,5.9,Ulu Grosbard,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
46000000,Drama Thriller Mystery War,en,117.0,6.2,Edward Zwick,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1
35000000,Horror Mystery Thriller,en,91.0,5.3,Steve Beck,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
38000000,Comedy Romance,en,110.0,5.9,Christian Ditter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
25000000,Adventure Drama,en,137.0,5.5,Walter Salles,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
32000000,Comedy Family,en,92.0,5.6,Jared Hess,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44000000,Drama,en,99.0,6.8,Burr Steers,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1000000,Adventure Drama Science Fiction,en,89.0,6.3,Douglas Trumbull,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1500000,Horror Mystery,es,78.0,7.1,Jaume Balaguer\u00f3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
0,Drama Romance,en,124.0,6.9,Chris Columbus,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
6000000,Drama War Action,en,120.0,7.5,Oliver Stone,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4000000,Horror Science Fiction,en,90.0,4.6,George A. Romero,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
7000000,Romance Drama,en,116.0,7.0,Gina Prince-Bythewood,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
7000000,Drama Romance,hi,192.0,7.4,Yash Chopra,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Family,en,85.0,3.2,Frank Passingham,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
35000000,Crime Comedy Romance,en,123.0,5.7,David Mirkin,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
40000000,Horror Thriller,en,101.0,3.2,William Malone,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
4000000,Horror,en,78.0,4.1,Chris Stokes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
27500000,Drama Thriller,en,120.0,6.2,Gavin Hood,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
10000000,Comedy Drama Romance Science Fiction,en,101.0,6.3,Lorene Scafaria,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1
12000000,Comedy Romance,en,122.0,6.9,Tim Story,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
6000000,Romance Comedy Drama,en,90.0,5.9,Joseph Gordon-Levitt,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
47000000,Action Western Drama Fantasy Thriller,en,80.0,4.4,Jimmy Hayward,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0
25000000,Romance Adventure Action History,en,121.0,6.2,Jonathan English,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
0,Drama Horror Crime,en,107.0,6.6,Rob Zombie,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
6000000,Action Thriller,en,90.0,5.2,William Kaufman,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
50000,Documentary,en,81.0,5.7,Patrick Meaney,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
26000000,Romance Comedy,en,100.0,3.9,David O. Russell,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
25000000,Action Comedy,en,87.0,3.0,Jason Friedberg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1500000,Comedy Romance,en,104.0,5.5,Maggie Carey,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Documentary,en,96.0,3.3,Rick de Oliveira,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5000000,Horror,en,95.0,5.2,Henry Joost,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
33000000,Action Horror Mystery Science Fiction Thriller,en,108.0,6.5,Christian Alvart,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,0
19000000,Drama History,en,188.0,6.0,Anthony Mann,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
20000000,Action Drama Thriller,en,84.0,5.8,Paul Abascal,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
21000000,Drama Thriller,en,109.0,6.2,John Boorman,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
4500000,Comedy Drama,en,97.0,6.3,Todd Solondz,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Family,en,108.0,5.5,Joel Paul Reisig,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
40000000,Adventure Action Family,en,93.0,5.1,Geoffrey Sax,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama,en,142.0,6.9,Coky Giedroyc,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
180000000,Animation Family,en,98.0,7.8,Andrew Stanton,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
55000000,Comedy Drama Romance,en,105.0,5.6,Wayne Wang,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Comedy Fantasy Science Fiction,en,88.0,4.8,Jean-Marie Poir\u00e9,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1
50000,Thriller Horror,en,75.0,3.5,Collin Joseph Neal,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
4000000,Drama,es,113.0,7.1,Fernando Le\u00f3n de Aranoa,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8500000,Drama Romance,en,119.0,6.8,Jane Campion,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
15500000,Comedy Horror Science Fiction,en,95.0,6.3,James Gunn,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
5000000,Horror Crime Thriller,en,95.0,6.7,Jeremy Saulnier,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
2500000,Comedy Horror,de,87.0,4.9,Benni Diez,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
15000000,Drama War,en,183.0,7.8,Michael Cimino,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2000000,Action Thriller Adventure,en,115.0,6.9,Terence Young,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
15000000,Comedy Family,en,92.0,5.9,Thor Freudenthal,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
110000000,Animation Family Adventure Comedy Fantasy,en,103.0,5.5,Raja Gosnell,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
12000000,Crime Drama Thriller,en,95.0,5.6,Stefan Ruzowitzky,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
50000000,Action Thriller Mystery Romance,en,95.0,5.2,William Friedkin,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
5000000,Comedy Crime Drama,en,100.0,6.5,Richard Linklater,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
30000000,History Drama,en,140.0,7.0,Bille August,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
6000000,Drama Romance,en,109.0,7.3,Darren Aronofsky,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
23000000,Thriller Science Fiction Action,en,108.0,6.7,David Twohy,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
0,Comedy Drama History,en,120.0,6.0,Peter Kassovitz,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,Drama Mystery Thriller,en,98.0,6.4,David Cronenberg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4500000,Drama,en,123.0,7.0,Oliver Stone,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4798235,Horror Thriller,en,107.0,6.3,Nick Murphy ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
16000000,Drama,en,117.0,6.7,Patricia Riggen,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
70000000,Comedy Family Romance,en,77.0,3.8,Hugh Wilson,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Crime Drama Thriller,en,97.0,6.8,Stephen Frears,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
13000000,Crime Drama Thriller,en,109.0,6.0,Michael Winterbottom,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2627000,Drama Romance War,en,120.0,6.0,Victor Fleming,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
40000000,Thriller Drama History,en,157.0,6.7,Kathryn Bigelow,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
4500000,Horror Comedy,en,86.0,4.8,Duane Journey,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
56000000,Adventure Drama Action Thriller,en,86.0,6.0,Kevin Bray,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
36000000,Thriller Science Fiction Mystery Romance,en,106.0,7.5,Andrew Niccol,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,0
0,Drama,en,110.0,6.4,Jake Scott,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
50000000,Comedy Crime,en,88.0,5.0,George Armitage,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
30000000,Romance Drama,en,103.0,5.8,Olivier Dahan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
12000000,Drama Romance,en,111.0,6.5,Neil Jordan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
38000000,Action Comedy Family,en,94.0,5.0,Andy Fickman,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
22000000,Comedy Crime Romance,en,90.0,5.4,Dennis Dugan,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
30000000,Drama Crime,en,229.0,8.2,Sergio Leone,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
80000000,Horror Mystery Thriller,en,114.0,4.7,Renny Harlin,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
1493619,Adventure Family,en,90.0,4.9,Richard Boddington,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
23000000,Drama Action History,cn,139.0,6.5,Teddy Chan,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
2000000,Comedy Science Fiction Romance Horror,en,97.0,5.9,Brian Yuzna,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,0
0,Comedy,en,93.0,4.9,Bob Odenkirk,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1000000,Comedy Drama Romance,de,90.0,5.7,Stefan C. Schaefer,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
5000000,Action Adventure Comedy Thriller,en,106.0,5.6,Joshua Seftel,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
15000000,Comedy,en,89.0,5.1,Sara Sugarman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3000000,Drama Action,en,90.0,5.8,Michael Jai White,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
29000000,Adventure Fantasy Action Comedy Family,en,86.0,5.8,Peter Hewitt,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
50000000,Comedy Drama Romance,en,95.0,5.9,Rob Reiner,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
11000000,Drama Romance,en,111.0,7.2,John Crowley,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
8000000,Comedy Crime,en,82.0,6.4,Tamra Davis,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
650000,Documentary,en,93.0,6.4,Kief Davidson,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
27000000,Action Drama,en,90.0,3.9,Rob Hawk,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2000000,Comedy Drama Romance,en,96.0,4.8,Steven Soderbergh,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
6000000,Drama Thriller,en,117.0,8.1,Lenny Abrahamson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2000000,Drama Romance,en,153.0,7.3,Stanley Kubrick,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
10000000,Action Comedy Crime Drama Thriller,en,96.0,6.2,Richard Shepard,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
